0,8222020,4064,2032,1015,507,253,126,63,31
1,8232020,4120,2060,1029,514,257,128,64,31
2,8242020,5186,2593,1296,648,323,161,80,40
3,8252020,5223,2611,1305,652,326,162,81,40
4,8262020,5262,2631,1315,657,328,164,81,40
5,8272020,5373,2686,1343,671,335,167,83,41
6,8282020,7183,3591,1795,897,448,224,111,55
