0,8222020,1311,655,327,163,81,40,20,9
1,8232020,1319,659,329,164,82,40,20,9
2,8242020,1315,657,328,164,81,40,20,9
3,8252020,1301,650,325,162,81,40,20,9
4,8262020,1298,649,324,162,80,40,19,9
5,8272020,1302,651,325,162,81,40,20,9
6,8282020,1294,647,323,161,80,40,19,9
