0,8222020,314,157,78,39,19,9,4,2
1,8232020,316,157,78,39,19,9,4,2
2,8242020,316,158,78,39,19,9,4,2
3,8252020,316,158,78,39,19,9,4,2
4,8262020,315,157,78,39,19,9,4,2
5,8272020,312,155,77,38,19,9,4,2
6,8282020,310,154,77,38,19,9,4,2
