0,8222020,3451,1725,862,431,215,107,53,26
1,8232020,3437,1718,859,429,214,107,53,26
2,8242020,3476,1738,868,434,216,108,53,26
3,8252020,3455,1727,863,431,215,107,53,26
4,8262020,3506,1753,876,438,218,109,54,27
5,8272020,3506,1753,876,437,218,109,54,27
6,8282020,3500,1750,874,437,218,109,54,27
