0,8222020,450,225,112,56,27,13,6,3
1,8232020,451,225,112,56,27,13,6,3
2,8242020,447,223,111,55,27,13,6,3
3,8252020,443,221,110,55,27,13,6,3
4,8262020,435,217,108,54,26,13,6,3
5,8272020,422,211,105,52,26,12,6,2
6,8282020,414,206,103,51,25,12,6,2
