0,8222020,1016,508,253,126,63,31,15,7
1,8232020,1045,522,261,130,65,32,15,7
2,8242020,1059,529,264,132,65,32,16,7
3,8252020,1049,524,262,130,65,32,16,7
4,8262020,1031,515,257,128,64,31,15,7
5,8272020,1015,507,253,126,63,31,15,7
6,8282020,1023,511,255,127,63,31,15,7
