0,8222020,4727,2363,1181,590,295,147,73,36
1,8232020,4838,2419,1209,604,302,150,75,37
2,8242020,4824,2411,1205,602,301,150,75,37
3,8252020,4727,2363,1181,590,295,147,73,36
4,8262020,4930,2465,1232,616,307,153,76,38
5,8272020,5046,2523,1261,630,315,157,78,39
6,8282020,4968,2484,1241,620,310,154,77,38
