0,8222020,1491,745,372,186,92,46,22,11
1,8232020,1503,751,375,187,93,46,23,11
2,8242020,1500,750,374,187,93,46,23,11
3,8252020,1496,747,373,186,93,46,23,11
4,8262020,1472,735,367,183,91,45,22,11
5,8272020,1467,733,366,183,91,45,22,11
6,8282020,1458,729,364,181,90,45,22,11
