0,8222020,1038,519,259,129,64,32,15,7
1,8232020,1037,518,259,129,64,32,15,7
2,8242020,1037,518,259,129,64,32,15,7
3,8252020,1032,516,257,128,64,31,15,7
4,8262020,1037,518,259,129,64,32,15,7
5,8272020,1049,524,262,130,65,32,16,7
6,8282020,1044,522,260,130,64,32,15,7
