0,8222020,16826,8413,4206,2103,1051,525,262,131
1,8232020,21180,10589,5294,2647,1323,661,330,165
2,8242020,21331,10665,5332,2666,1332,666,332,166
3,8252020,21474,10737,5368,2684,1341,670,335,167
4,8262020,21567,10783,5391,2695,1347,673,336,168
5,8272020,21713,10856,5428,2713,1356,678,338,169
6,8282020,21836,10918,5458,2729,1364,682,340,170
