0,8222020,2512,1255,627,313,156,78,38,19
1,8232020,2531,1265,632,316,157,78,39,19
2,8242020,2552,1276,637,318,159,79,39,19
3,8252020,2558,1279,639,319,159,79,39,19
4,8262020,2552,1276,637,318,159,79,39,19
5,8272020,2559,1279,639,319,159,79,39,19
6,8282020,2561,1280,640,319,159,79,39,19
