0,8222020,676,338,168,84,41,20,10,4
1,8232020,652,326,162,81,40,20,9,4
2,8242020,643,321,160,80,39,19,9,4
3,8252020,643,321,160,80,39,19,9,4
4,8262020,647,323,161,80,40,19,9,4
5,8272020,644,322,160,80,39,19,9,4
6,8282020,646,322,161,80,40,19,9,4
